start	end	start_prox	end_prox	chrom	start_orig	end_orig	value	mid	absmid
17813	23708.0	120250000.0	120250000.0	chr8	120267813	120273708	0.289218	20760.5	20760.5
23708	25000.0	120250000.0	120250000.0	chr8	120273708	120280168	0.0927865	24354.0	24354.0
-19832	-25000.0	120300000.0	120300000.0	chr8	120273708	120280168	0.0927865	-22416.0	22416.0
-19434	-19832.0	120300000.0	120300000.0	chr8	120280168	120280566	0.59666	-19633.0	19633.0
-16495	-19434.0	120300000.0	120300000.0	chr8	120280566	120283505	0.00908649	-17964.5	17964.5
-10765	-16495.0	120300000.0	120300000.0	chr8	120283505	120289235	0.0865331	-13630.0	13630.0
-9863	-10765.0	120300000.0	120300000.0	chr8	120289235	120290137	0.141093	-10314.0	10314.0
3366	12792.0	120300000.0	120300000.0	chr8	120303366	120312792	0.160235	8079.0	8079.0
12792	13431.0	120300000.0	120300000.0	chr8	120312792	120313431	0.107137	13111.5	13111.5
13431	14188.0	120300000.0	120300000.0	chr8	120313431	120314188	6.62819	13809.5	13809.5
14188	14234.0	120300000.0	120300000.0	chr8	120314188	120314234	0.553195	14211.0	14211.0
14234	16308.0	120300000.0	120300000.0	chr8	120314234	120316308	0.0693369	15271.0	15271.0
16308	16880.0	120300000.0	120300000.0	chr8	120316308	120316880	0.355614	16594.0	16594.0
16880	18823.0	120300000.0	120300000.0	chr8	120316880	120318823	1.21865	17851.5	17851.5
18823	21698.0	120300000.0	120300000.0	chr8	120318823	120321698	1.80994	20260.5	20260.5
21698	24676.0	120300000.0	120300000.0	chr8	120321698	120324676	0.369501	23187.0	23187.0
24676	24701.0	120300000.0	120300000.0	chr8	120324676	120324701	0.188403	24688.5	24688.5
24701	25000.0	120300000.0	120300000.0	chr8	120324701	120327250	0.609149	24850.5	24850.5
-22750	-25000.0	120350000.0	120350000.0	chr8	120324701	120327250	0.609149	-23875.0	23875.0
-18465	-22750.0	120350000.0	120350000.0	chr8	120327250	120331535	0.116612	-20607.5	20607.5
-8823	-18465.0	120350000.0	120350000.0	chr8	120331535	120341177	0.206353	-13644.0	13644.0
-8588	-8823.0	120350000.0	120350000.0	chr8	120341177	120341412	3.05711e-35	-8705.5	8705.5
-7388	-8588.0	120350000.0	120350000.0	chr8	120341412	120342612	1.11523e-34	-7988.0	7988.0
-6364	-7388.0	120350000.0	120350000.0	chr8	120342612	120343636	3.11974e-30	-6876.0	6876.0
7414	8320.0	120350000.0	120350000.0	chr8	120357414	120358320	0.0120289	7867.0	7867.0
8320	9584.0	120350000.0	120350000.0	chr8	120358320	120359584	0.0871761	8952.0	8952.0
9584	10477.0	120350000.0	120350000.0	chr8	120359584	120360477	2.21747	10030.5	10030.5
10477	11683.0	120350000.0	120350000.0	chr8	120360477	120361683	15.1804	11080.0	11080.0
11683	11686.0	120350000.0	120350000.0	chr8	120361683	120361686	0.327172	11684.5	11684.5
11686	11955.0	120350000.0	120350000.0	chr8	120361686	120361955	14.4059	11820.5	11820.5
11955	13293.0	120350000.0	120350000.0	chr8	120361955	120363293	9.64776	12624.0	12624.0
13293	15541.0	120350000.0	120350000.0	chr8	120363293	120365541	0.156326	14417.0	14417.0
15541	15808.0	120350000.0	120350000.0	chr8	120365541	120365808	0.00676254	15674.5	15674.5
15808	21661.0	120350000.0	120350000.0	chr8	120365808	120371661	1.88031e-12	18734.5	18734.5
21661	21924.0	120350000.0	120350000.0	chr8	120371661	120371924	2.23481e-14	21792.5	21792.5
21924	24686.0	120350000.0	120350000.0	chr8	120371924	120374686	3.3133500000000003e-19	23305.0	23305.0
24686	28772.0	120350000.0	120350000.0	chr8	120374686	120378772	1.12834e-30	26729.0	26729.0
28772	45956.0	120350000.0	120350000.0	chr8	120378772	120395956	1.13748e-30	37364.0	37364.0
45956	49313.0	120350000.0	120350000.0	chr8	120395956	120399313	1.99335e-27	47634.5	47634.5
49313	50000.0	120350000.0	120350000.0	chr8	120399313	120415037	3.46073e-32	49656.5	49656.5
-34963	-50000.0	120450000.0	120450000.0	chr8	120399313	120415037	3.46073e-32	-42481.5	42481.5
-16621	-34963.0	120450000.0	120450000.0	chr8	120415037	120433379	8.288879999999999e-38	-25792.0	25792.0
-4077	-16621.0	120450000.0	120450000.0	chr8	120433379	120445923	8.28897e-38	-10349.0	10349.0
16598	24807.0	120450000.0	120450000.0	chr8	120466598	120474807	5.19192e-35	20702.5	20702.5
24807	60644.0	120450000.0	120450000.0	chr8	120474807	120510644	5.50715e-35	42725.5	42725.5
60644	63467.0	120450000.0	120450000.0	chr8	120510644	120513467	5.67633e-35	62055.5	62055.5
63467	64507.0	120450000.0	120450000.0	chr8	120513467	120514507	1.2578400000000001e-34	63987.0	63987.0
64507	70446.0	120450000.0	120450000.0	chr8	120514507	120520446	4.5414e-05	67476.5	67476.5
70446	71326.0	120450000.0	120450000.0	chr8	120520446	120521326	7.17805e-05	70886.0	70886.0
71326	71400.0	120450000.0	120450000.0	chr8	120521326	120521400	0.000411075	71363.0	71363.0
71400	71762.0	120450000.0	120450000.0	chr8	120521400	120521762	0.000646247	71581.0	71581.0
71762	72810.0	120450000.0	120450000.0	chr8	120521762	120522810	0.00113558	72286.0	72286.0
72810	76881.0	120450000.0	120450000.0	chr8	120522810	120526881	0.00183849	74845.5	74845.5
76881	84562.0	120450000.0	120450000.0	chr8	120526881	120534562	0.00589934	80721.5	80721.5
84562	85912.0	120450000.0	120450000.0	chr8	120534562	120535912	0.0109902	85237.0	85237.0
85912	87590.0	120450000.0	120450000.0	chr8	120535912	120537590	0.0410142	86751.0	86751.0
87590	88479.0	120450000.0	120450000.0	chr8	120537590	120538479	1.71069	88034.5	88034.5
88479	89699.0	120450000.0	120450000.0	chr8	120538479	120539699	0.00899319	89089.0	89089.0
89699	90256.0	120450000.0	120450000.0	chr8	120539699	120540256	0.0268052	89977.5	89977.5
90256	90797.0	120450000.0	120450000.0	chr8	120540256	120540797	0.043007	90526.5	90526.5
90797	92185.0	120450000.0	120450000.0	chr8	120540797	120542185	3.72859	91491.0	91491.0
92185	93422.0	120450000.0	120450000.0	chr8	120542185	120543422	24.4555	92803.5	92803.5
93422	93524.0	120450000.0	120450000.0	chr8	120543422	120543524	220.338	93473.0	93473.0
93524	93665.0	120450000.0	120450000.0	chr8	120543524	120543665	474.723	93594.5	93594.5
93665	94782.0	120450000.0	120450000.0	chr8	120543665	120544782	105.2	94223.5	94223.5
94782	95098.0	120450000.0	120450000.0	chr8	120544782	120545098	0.915771	94940.0	94940.0
95098	95138.0	120450000.0	120450000.0	chr8	120545098	120545138	0.159918	95118.0	95118.0
95138	96961.0	120450000.0	120450000.0	chr8	120545138	120546961	0.000303011	96049.5	96049.5
96961	99129.0	120450000.0	120450000.0	chr8	120546961	120549129	8.58197e-05	98045.0	98045.0
99129	100020.0	120450000.0	120450000.0	chr8	120549129	120550020	3.2339e-13	99574.5	99574.5
100020	100178.0	120450000.0	120450000.0	chr8	120550020	120550178	2.51088e-13	100099.0	100099.0
100178	100945.0	120450000.0	120450000.0	chr8	120550178	120550945	0.000778368	100561.5	100561.5
100945	101210.0	120450000.0	120450000.0	chr8	120550945	120551210	9.66114e-05	101077.5	101077.5
101210	101971.0	120450000.0	120450000.0	chr8	120551210	120551971	2.11582e-05	101590.5	101590.5
101971	103065.0	120450000.0	120450000.0	chr8	120551971	120553065	2.07617	102518.0	102518.0
103065	104016.0	120450000.0	120450000.0	chr8	120553065	120554016	1.21796	103540.5	103540.5
104016	105200.0	120450000.0	120450000.0	chr8	120554016	120555200	0.222522	104608.0	104608.0
105200	105447.0	120450000.0	120450000.0	chr8	120555200	120555447	8.75828	105323.5	105323.5
105447	106454.0	120450000.0	120450000.0	chr8	120555447	120556454	4.17803	105950.5	105950.5
106454	106681.0	120450000.0	120450000.0	chr8	120556454	120556681	7.13413	106567.5	106567.5
106681	107396.0	120450000.0	120450000.0	chr8	120556681	120557396	0.317197	107038.5	107038.5
107396	109026.0	120450000.0	120450000.0	chr8	120557396	120559026	0.0209028	108211.0	108211.0
109026	109780.0	120450000.0	120450000.0	chr8	120559026	120559780	0.00353082	109403.0	109403.0
109780	115357.0	120450000.0	120450000.0	chr8	120559780	120565357	0.00225022	112568.5	112568.5
115357	121043.0	120450000.0	120450000.0	chr8	120565357	120571043	0.000782322	118200.0	118200.0
121043	124153.0	120450000.0	120450000.0	chr8	120571043	120574153	0.999974	122598.0	122598.0
124153	124925.0	120450000.0	120450000.0	chr8	120574153	120574925	0.194459	124539.0	124539.0
124925	126506.0	120450000.0	120450000.0	chr8	120574925	120576506	0.1742	125715.5	125715.5
126506	128957.0	120450000.0	120450000.0	chr8	120576506	120578957	2.99745	127731.5	127731.5
128957	128983.0	120450000.0	120450000.0	chr8	120578957	120578983	0.1742	128970.0	128970.0
128983	129284.0	120450000.0	120450000.0	chr8	120578983	120579284	12.9681	129133.5	129133.5
129284	129762.0	120450000.0	120450000.0	chr8	120579284	120579762	7.12931	129523.0	129523.0
129762	130947.0	120450000.0	120450000.0	chr8	120579762	120580947	0.107391	130354.5	130354.5
130947	135485.0	120450000.0	120450000.0	chr8	120580947	120585485	0.0593685	133216.0	133216.0
135485	139900.0	120450000.0	120450000.0	chr8	120585485	120589900	0.0698788	137692.5	137692.5
139900	141562.0	120450000.0	120450000.0	chr8	120589900	120591562	0.0860754	140731.0	140731.0
141562	145054.0	120450000.0	120450000.0	chr8	120591562	120595054	1.72254	143308.0	143308.0
145054	145224.0	120450000.0	120450000.0	chr8	120595054	120595224	0.093664	145139.0	145139.0
145224	147058.0	120450000.0	120450000.0	chr8	120595224	120597058	0.417224	146141.0	146141.0
147058	149660.0	120450000.0	120450000.0	chr8	120597058	120599660	0.00235732	148359.0	148359.0
149660	154129.0	120450000.0	120450000.0	chr8	120599660	120604129	0.00121786	151894.5	151894.5
154129	163854.0	120450000.0	120450000.0	chr8	120604129	120613854	0.0213869	158991.5	158991.5
163854	167280.0	120450000.0	120450000.0	chr8	120613854	120617280	1.52054e-05	165567.0	165567.0
167280	167512.0	120450000.0	120450000.0	chr8	120617280	120617512	0.000187567	167396.0	167396.0
167512	167932.0	120450000.0	120450000.0	chr8	120617512	120617932	12.3602	167722.0	167722.0
167932	168017.0	120450000.0	120450000.0	chr8	120617932	120618017	0.000194856	167974.5	167974.5
168017	168500.0	120450000.0	120450000.0	chr8	120618017	120618500	0.0176292	168258.5	168258.5
168500	169032.0	120450000.0	120450000.0	chr8	120618500	120619032	0.0512409	168766.0	168766.0
169032	171360.0	120450000.0	120450000.0	chr8	120619032	120621360	6.28598	170196.0	170196.0
171360	172509.0	120450000.0	120450000.0	chr8	120621360	120622509	1.11424	171934.5	171934.5
172509	178771.0	120450000.0	120450000.0	chr8	120622509	120628771	2.60976e-22	175640.0	175640.0
178771	180785.0	120450000.0	120450000.0	chr8	120628771	120630785	2.51254e-19	179778.0	179778.0
180785	181745.0	120450000.0	120450000.0	chr8	120630785	120631745	1.99606e-05	181265.0	181265.0
181745	183495.0	120450000.0	120450000.0	chr8	120631745	120633495	0.0511387	182620.0	182620.0
183495	184109.0	120450000.0	120450000.0	chr8	120633495	120634109	25.5796	183802.0	183802.0
184109	184158.0	120450000.0	120450000.0	chr8	120634109	120634158	178.125	184133.5	184133.5
184158	185044.0	120450000.0	120450000.0	chr8	120634158	120635044	53.0372	184601.0	184601.0
185044	185635.0	120450000.0	120450000.0	chr8	120635044	120635635	0.458517	185339.5	185339.5
185635	191610.0	120450000.0	120450000.0	chr8	120635635	120641610	0.0637528	188622.5	188622.5
191610	191662.0	120450000.0	120450000.0	chr8	120641610	120641662	0.0242628	191636.0	191636.0
191662	192515.0	120450000.0	120450000.0	chr8	120641662	120642515	0.0133061	192088.5	192088.5
192515	194033.0	120450000.0	120450000.0	chr8	120642515	120644033	0.0351262	193274.0	193274.0
194033	203514.0	120450000.0	120450000.0	chr8	120644033	120653514	0.00169542	198773.5	198773.5
203514	204002.0	120450000.0	120450000.0	chr8	120653514	120654002	0.00110281	203758.0	203758.0
204002	204201.0	120450000.0	120450000.0	chr8	120654002	120654201	0.640336	204101.5	204101.5
204201	204601.0	120450000.0	120450000.0	chr8	120654201	120654601	0.110379	204401.0	204401.0
204601	204644.0	120450000.0	120450000.0	chr8	120654601	120654644	0.40629	204622.5	204622.5
204644	205821.0	120450000.0	120450000.0	chr8	120654644	120655821	6.14423	205232.5	205232.5
205821	206656.0	120450000.0	120450000.0	chr8	120655821	120656656	0.507266	206238.5	206238.5
206656	207175.0	120450000.0	120450000.0	chr8	120656656	120657175	2.4341	206915.5	206915.5
207175	208504.0	120450000.0	120450000.0	chr8	120657175	120658504	0.114091	207839.5	207839.5
208504	211921.0	120450000.0	120450000.0	chr8	120658504	120661921	1.03203	210212.5	210212.5
211921	212634.0	120450000.0	120450000.0	chr8	120661921	120662634	0.290513	212277.5	212277.5
212634	213432.0	120450000.0	120450000.0	chr8	120662634	120663432	9.22724	213033.0	213033.0
213432	214673.0	120450000.0	120450000.0	chr8	120663432	120664673	3.33029	214052.5	214052.5
214673	217434.0	120450000.0	120450000.0	chr8	120664673	120667434	8.482869999999999e-21	216053.5	216053.5
217434	217447.0	120450000.0	120450000.0	chr8	120667434	120667447	0.252309	217440.5	217440.5
217447	218617.0	120450000.0	120450000.0	chr8	120667447	120668617	1.39735	218032.0	218032.0
218617	224451.0	120450000.0	120450000.0	chr8	120668617	120674451	1.15582	221534.0	221534.0
224451	224672.0	120450000.0	120450000.0	chr8	120674451	120674672	4.87856	224561.5	224561.5
224672	225000.0	120450000.0	120450000.0	chr8	120674672	120681340	0.485808	224836.0	224836.0
-218660	-225000.0	120900000.0	120900000.0	chr8	120674672	120681340	0.485808	-221830.0	221830.0
-217921	-218660.0	120900000.0	120900000.0	chr8	120681340	120682079	0.00139342	-218290.5	218290.5
-217590	-217921.0	120900000.0	120900000.0	chr8	120682079	120682410	0.138863	-217755.5	217755.5
-212429	-217590.0	120900000.0	120900000.0	chr8	120682410	120687571	0.925014	-215009.5	215009.5
-211108	-212429.0	120900000.0	120900000.0	chr8	120687571	120688892	0.393309	-211768.5	211768.5
-206836	-211108.0	120900000.0	120900000.0	chr8	120688892	120693164	0.00287118	-208972.0	208972.0
-205441	-206836.0	120900000.0	120900000.0	chr8	120693164	120694559	0.0039441	-206138.5	206138.5
-204946	-205441.0	120900000.0	120900000.0	chr8	120694559	120695054	0.0227461	-205193.5	205193.5
-204684	-204946.0	120900000.0	120900000.0	chr8	120695054	120695316	0.0942023	-204815.0	204815.0
-201565	-204684.0	120900000.0	120900000.0	chr8	120695316	120698435	3.23052	-203124.5	203124.5
-198823	-201565.0	120900000.0	120900000.0	chr8	120698435	120701177	3.95937	-200194.0	200194.0
-197161	-198823.0	120900000.0	120900000.0	chr8	120701177	120702839	0.810767	-197992.0	197992.0
-194977	-197161.0	120900000.0	120900000.0	chr8	120702839	120705023	0.00274922	-196069.0	196069.0
-193749	-194977.0	120900000.0	120900000.0	chr8	120705023	120706251	0.00499976	-194363.0	194363.0
-193574	-193749.0	120900000.0	120900000.0	chr8	120706251	120706426	0.000748681	-193661.5	193661.5
-191884	-193574.0	120900000.0	120900000.0	chr8	120706426	120708116	0.00450952	-192729.0	192729.0
-191354	-191884.0	120900000.0	120900000.0	chr8	120708116	120708646	0.0104342	-191619.0	191619.0
-183567	-191354.0	120900000.0	120900000.0	chr8	120708646	120716433	0.152633	-187460.5	187460.5
-181344	-183567.0	120900000.0	120900000.0	chr8	120716433	120718656	1.31171	-182455.5	182455.5
-179570	-181344.0	120900000.0	120900000.0	chr8	120718656	120720430	0.259893	-180457.0	180457.0
-178852	-179570.0	120900000.0	120900000.0	chr8	120720430	120721148	0.779427	-179211.0	179211.0
-178456	-178852.0	120900000.0	120900000.0	chr8	120721148	120721544	0.00793326	-178654.0	178654.0
-172792	-178456.0	120900000.0	120900000.0	chr8	120721544	120727208	0.456055	-175624.0	175624.0
-170946	-172792.0	120900000.0	120900000.0	chr8	120727208	120729054	4.47739	-171869.0	171869.0
-167820	-170946.0	120900000.0	120900000.0	chr8	120729054	120732180	0.0841336	-169383.0	169383.0
-159681	-167820.0	120900000.0	120900000.0	chr8	120732180	120740319	0.0282719	-163750.5	163750.5
-152984	-159681.0	120900000.0	120900000.0	chr8	120740319	120747016	0.00673431	-156332.5	156332.5
-152670	-152984.0	120900000.0	120900000.0	chr8	120747016	120747330	0.190128	-152827.0	152827.0
-151536	-152670.0	120900000.0	120900000.0	chr8	120747330	120748464	0.293071	-152103.0	152103.0
-150541	-151536.0	120900000.0	120900000.0	chr8	120748464	120749459	0.0720968	-151038.5	151038.5
-149017	-150541.0	120900000.0	120900000.0	chr8	120749459	120750983	6.75143e-05	-149779.0	149779.0
-147397	-149017.0	120900000.0	120900000.0	chr8	120750983	120752603	2.58726e-05	-148207.0	148207.0
-147189	-147397.0	120900000.0	120900000.0	chr8	120752603	120752811	4.741e-05	-147293.0	147293.0
-146180	-147189.0	120900000.0	120900000.0	chr8	120752811	120753820	0.000702268	-146684.5	146684.5
-145386	-146180.0	120900000.0	120900000.0	chr8	120753820	120754614	1.59152	-145783.0	145783.0
-141655	-145386.0	120900000.0	120900000.0	chr8	120754614	120758345	9.94507	-143520.5	143520.5
-139457	-141655.0	120900000.0	120900000.0	chr8	120758345	120760543	0.176018	-140556.0	140556.0
-137817	-139457.0	120900000.0	120900000.0	chr8	120760543	120762183	0.237155	-138637.0	138637.0
-120715	-137817.0	120900000.0	120900000.0	chr8	120762183	120779285	0.0114623	-129266.0	129266.0
-119062	-120715.0	120900000.0	120900000.0	chr8	120779285	120780938	0.00321891	-119888.5	119888.5
-116057	-119062.0	120900000.0	120900000.0	chr8	120780938	120783943	8.5135e-05	-117559.5	117559.5
-115980	-116057.0	120900000.0	120900000.0	chr8	120783943	120784020	4.73212e-07	-116018.5	116018.5
-107208	-115980.0	120900000.0	120900000.0	chr8	120784020	120792792	5.17476e-06	-111594.0	111594.0
-106989	-107208.0	120900000.0	120900000.0	chr8	120792792	120793011	7.60382	-107098.5	107098.5
-106067	-106989.0	120900000.0	120900000.0	chr8	120793011	120793933	1.69825	-106528.0	106528.0
-104337	-106067.0	120900000.0	120900000.0	chr8	120793933	120795663	1.25048e-06	-105202.0	105202.0
-101691	-104337.0	120900000.0	120900000.0	chr8	120795663	120798309	3.05783e-05	-103014.0	103014.0
-100677	-101691.0	120900000.0	120900000.0	chr8	120798309	120799323	0.0487351	-101184.0	101184.0
-97639	-100677.0	120900000.0	120900000.0	chr8	120799323	120802361	0.124904	-99158.0	99158.0
-97016	-97639.0	120900000.0	120900000.0	chr8	120802361	120802984	2.43639	-97327.5	97327.5
-93998	-97016.0	120900000.0	120900000.0	chr8	120802984	120806002	6.42706	-95507.0	95507.0
-93945	-93998.0	120900000.0	120900000.0	chr8	120806002	120806055	1.944	-93971.5	93971.5
-93569	-93945.0	120900000.0	120900000.0	chr8	120806055	120806431	5.78777	-93757.0	93757.0
-92396	-93569.0	120900000.0	120900000.0	chr8	120806431	120807604	0.612262	-92982.5	92982.5
-91383	-92396.0	120900000.0	120900000.0	chr8	120807604	120808617	1.47535	-91889.5	91889.5
-86956	-91383.0	120900000.0	120900000.0	chr8	120808617	120813044	14.2861	-89169.5	89169.5
-85922	-86956.0	120900000.0	120900000.0	chr8	120813044	120814078	0.607027	-86439.0	86439.0
-85870	-85922.0	120900000.0	120900000.0	chr8	120814078	120814130	0.240053	-85896.0	85896.0
-85055	-85870.0	120900000.0	120900000.0	chr8	120814130	120814945	0.0295993	-85462.5	85462.5
-84698	-85055.0	120900000.0	120900000.0	chr8	120814945	120815302	0.0134093	-84876.5	84876.5
-84400	-84698.0	120900000.0	120900000.0	chr8	120815302	120815600	7.40651	-84549.0	84549.0
-81945	-84400.0	120900000.0	120900000.0	chr8	120815600	120818055	3.53644e-08	-83172.5	83172.5
-81144	-81945.0	120900000.0	120900000.0	chr8	120818055	120818856	0.0454053	-81544.5	81544.5
-79275	-81144.0	120900000.0	120900000.0	chr8	120818856	120820725	0.12002	-80209.5	80209.5
-77868	-79275.0	120900000.0	120900000.0	chr8	120820725	120822132	0.807251	-78571.5	78571.5
-74861	-77868.0	120900000.0	120900000.0	chr8	120822132	120825139	0.140622	-76364.5	76364.5
-73344	-74861.0	120900000.0	120900000.0	chr8	120825139	120826656	5.57042	-74102.5	74102.5
-71881	-73344.0	120900000.0	120900000.0	chr8	120826656	120828119	6.02051	-72612.5	72612.5
-71534	-71881.0	120900000.0	120900000.0	chr8	120828119	120828466	0.00253435	-71707.5	71707.5
-71084	-71534.0	120900000.0	120900000.0	chr8	120828466	120828916	0.00168831	-71309.0	71309.0
-70899	-71084.0	120900000.0	120900000.0	chr8	120828916	120829101	2.16914e-06	-70991.5	70991.5
-70891	-70899.0	120900000.0	120900000.0	chr8	120829101	120829109	1.09813e-08	-70895.0	70895.0
-70342	-70891.0	120900000.0	120900000.0	chr8	120829109	120829658	7.97574e-09	-70616.5	70616.5
-66960	-70342.0	120900000.0	120900000.0	chr8	120829658	120833040	1.96722e-09	-68651.0	68651.0
-64597	-66960.0	120900000.0	120900000.0	chr8	120833040	120835403	3.90628e-36	-65778.5	65778.5
-59560	-64597.0	120900000.0	120900000.0	chr8	120835403	120840440	7.01295e-12	-62078.5	62078.5
-56776	-59560.0	120900000.0	120900000.0	chr8	120840440	120843224	0.0201917	-58168.0	58168.0
-55143	-56776.0	120900000.0	120900000.0	chr8	120843224	120844857	0.348554	-55959.5	55959.5
-53568	-55143.0	120900000.0	120900000.0	chr8	120844857	120846432	0.149098	-54355.5	54355.5
-52388	-53568.0	120900000.0	120900000.0	chr8	120846432	120847612	6.56051	-52978.0	52978.0
-51651	-52388.0	120900000.0	120900000.0	chr8	120847612	120848349	8.625	-52019.5	52019.5
-50775	-51651.0	120900000.0	120900000.0	chr8	120848349	120849225	0.0983284	-51213.0	51213.0
-43689	-50775.0	120900000.0	120900000.0	chr8	120849225	120856311	0.000493086	-47232.0	47232.0
-37157	-43689.0	120900000.0	120900000.0	chr8	120856311	120862843	0.0288029	-40423.0	40423.0
-35164	-37157.0	120900000.0	120900000.0	chr8	120862843	120864836	0.242744	-36160.5	36160.5
-34414	-35164.0	120900000.0	120900000.0	chr8	120864836	120865586	30.3955	-34789.0	34789.0
-31536	-34414.0	120900000.0	120900000.0	chr8	120865586	120868464	0.0559783	-32975.0	32975.0
-31105	-31536.0	120900000.0	120900000.0	chr8	120868464	120868895	1.61983	-31320.5	31320.5
-25831	-31105.0	120900000.0	120900000.0	chr8	120868895	120874169	0.343383	-28468.0	28468.0
-24777	-25831.0	120900000.0	120900000.0	chr8	120874169	120875223	0.00118535	-25304.0	25304.0
-21132	-24777.0	120900000.0	120900000.0	chr8	120875223	120878868	0.0439654	-22954.5	22954.5
-14341	-21132.0	120900000.0	120900000.0	chr8	120878868	120885659	9.94761e-09	-17736.5	17736.5
-6056	-14341.0	120900000.0	120900000.0	chr8	120885659	120893944	3.56764e-09	-10198.5	10198.5
-4552	-6056.0	120900000.0	120900000.0	chr8	120893944	120895448	3.56116e-09	-5304.0	5304.0
2325	2493.0	120900000.0	120900000.0	chr8	120902325	120902493	0.175322	2409.0	2409.0
2493	3423.0	120900000.0	120900000.0	chr8	120902493	120903423	6.32172	2958.0	2958.0
3423	4978.0	120900000.0	120900000.0	chr8	120903423	120904978	0.175322	4200.5	4200.5
4978	6128.0	120900000.0	120900000.0	chr8	120904978	120906128	1.28963	5553.0	5553.0
6128	8121.0	120900000.0	120900000.0	chr8	120906128	120908121	0.00755422	7124.5	7124.5
8121	9050.0	120900000.0	120900000.0	chr8	120908121	120909050	0.17028	8585.5	8585.5
9050	9255.0	120900000.0	120900000.0	chr8	120909050	120909255	0.376979	9152.5	9152.5
9255	9631.0	120900000.0	120900000.0	chr8	120909255	120909631	3.7512	9443.0	9443.0
9631	11972.0	120900000.0	120900000.0	chr8	120909631	120911972	8.5215	10801.5	10801.5
11972	12047.0	120900000.0	120900000.0	chr8	120911972	120912047	2.61836	12009.5	12009.5
12047	12363.0	120900000.0	120900000.0	chr8	120912047	120912363	0.482158	12205.0	12205.0
12363	12563.0	120900000.0	120900000.0	chr8	120912363	120912563	0.77795	12463.0	12463.0
12563	13451.0	120900000.0	120900000.0	chr8	120912563	120913451	5.91754	13007.0	13007.0
13451	13885.0	120900000.0	120900000.0	chr8	120913451	120913885	0.317798	13668.0	13668.0
13885	14112.0	120900000.0	120900000.0	chr8	120913885	120914112	0.236629	13998.5	13998.5
14112	14371.0	120900000.0	120900000.0	chr8	120914112	120914371	1.01678e-05	14241.5	14241.5
14371	16014.0	120900000.0	120900000.0	chr8	120914371	120916014	9.30472e-07	15192.5	15192.5
16014	16129.0	120900000.0	120900000.0	chr8	120916014	120916129	0.00964457	16071.5	16071.5
16129	16322.0	120900000.0	120900000.0	chr8	120916129	120916322	0.675692	16225.5	16225.5
16322	19530.0	120900000.0	120900000.0	chr8	120916322	120919530	0.154986	17926.0	17926.0
19530	20153.0	120900000.0	120900000.0	chr8	120919530	120920153	0.572777	19841.5	19841.5
20153	22590.0	120900000.0	120900000.0	chr8	120920153	120922590	2.78943	21371.5	21371.5
22590	23170.0	120900000.0	120900000.0	chr8	120922590	120923170	17.7565	22880.0	22880.0
23170	23895.0	120900000.0	120900000.0	chr8	120923170	120923895	0.793148	23532.5	23532.5
23895	25005.0	120900000.0	120900000.0	chr8	120923895	120925005	0.188394	24450.0	24450.0
25005	26182.0	120900000.0	120900000.0	chr8	120925005	120926182	0.00864932	25593.5	25593.5
26182	30451.0	120900000.0	120900000.0	chr8	120926182	120930451	1.16266e-12	28316.5	28316.5
30451	34315.0	120900000.0	120900000.0	chr8	120930451	120934315	6.96891e-19	32383.0	32383.0
34315	35166.0	120900000.0	120900000.0	chr8	120934315	120935166	2.67705e-24	34740.5	34740.5
35166	35951.0	120900000.0	120900000.0	chr8	120935166	120935951	1.16298e-21	35558.5	35558.5
35951	36304.0	120900000.0	120900000.0	chr8	120935951	120936304	3.3212099999999997e-20	36127.5	36127.5
36304	36601.0	120900000.0	120900000.0	chr8	120936304	120936601	1.118e-15	36452.5	36452.5
36601	37927.0	120900000.0	120900000.0	chr8	120936601	120937927	1.37218e-15	37264.0	37264.0
37927	41567.0	120900000.0	120900000.0	chr8	120937927	120941567	0.207405	39747.0	39747.0
41567	44826.0	120900000.0	120900000.0	chr8	120941567	120944826	0.631865	43196.5	43196.5
44826	45240.0	120900000.0	120900000.0	chr8	120944826	120945240	0.869108	45033.0	45033.0
45240	47067.0	120900000.0	120900000.0	chr8	120945240	120947067	3.89772	46153.5	46153.5
47067	47345.0	120900000.0	120900000.0	chr8	120947067	120947345	58.1782	47206.0	47206.0
47345	49324.0	120900000.0	120900000.0	chr8	120947345	120949324	5.76803	48334.5	48334.5
49324	55023.0	120900000.0	120900000.0	chr8	120949324	120955023	0.623934	52173.5	52173.5
55023	55141.0	120900000.0	120900000.0	chr8	120955023	120955141	0.200307	55082.0	55082.0
55141	55149.0	120900000.0	120900000.0	chr8	120955141	120955149	0.172064	55145.0	55145.0
55149	55437.0	120900000.0	120900000.0	chr8	120955149	120955437	0.00850135	55293.0	55293.0
55437	57325.0	120900000.0	120900000.0	chr8	120955437	120957325	0.000460865	56381.0	56381.0
57325	58799.0	120900000.0	120900000.0	chr8	120957325	120958799	4.93983e-09	58062.0	58062.0
58799	60935.0	120900000.0	120900000.0	chr8	120958799	120960935	0.609823	59867.0	59867.0
60935	65088.0	120900000.0	120900000.0	chr8	120960935	120965088	0.318045	63011.5	63011.5
65088	67417.0	120900000.0	120900000.0	chr8	120965088	120967417	0.182443	66252.5	66252.5
67417	69791.0	120900000.0	120900000.0	chr8	120967417	120969791	0.473627	68604.0	68604.0
